MsID,Year,HandlingEditorSex,ReviewerSex,ReviewerRegion,ReviewerInvited,ReviewerAgreed,ReviewerScore,FinalDecision
4112,2011,f,m,Europe,1,1,2,1
4112,2011,f,m,Europe,1,1,2,1
4112,2011,f,m,Europe,0,0,0,1
4112,2011,f,f,Europe,0,0,0,1
4112,2011,f,m,NorthAmerica,0,0,0,1
4113,2011,0,0,0,0,0,0,1
4114,2011,f,0,0,0,0,0,1
4115,2011,m,f,NorthAmerica,1,1,4,1
4115,2011,m,f,NorthAmerica,1,1,3,1
4115,2011,m,m,Europe,1,1,0,1
4115,2011,m,m,NorthAmerica,1,0,0,1
4115,2011,m,f,NorthAmerica,1,0,0,1
4115,2011,m,m,NorthAmerica,1,0,0,1
4115,2011,m,m,NorthAmerica,1,0,0,1
4115,2011,m,f,NorthAmerica,1,0,0,1
4116,2011,0,0,0,0,0,0,1
4117,2011,0,0,0,0,0,0,1
4118,2011,m,m,Europe,1,1,1,0
4118,2011,m,m,UnitedKingdom,1,1,2,0
4119,2011,m,f,NorthAmerica,1,1,1,0
4119,2011,m,m,NorthAmerica,1,1,1,0
4119,2011,m,m,Oceania,1,1,1,0
4119,2011,m,m,NorthAmerica,0,0,0,0
4119,2011,m,m,Europe,0,0,0,0
4120,2011,m,m,NorthAmerica,1,1,3,1
4120,2011,m,m,Europe,1,1,2,1
4120,2011,m,f,NorthAmerica,1,1,2,1
4120,2011,m,m,Europe,0,0,0,1
4120,2011,m,m,NorthAmerica,1,0,0,1
4120,2011,m,m,UnitedKingdom,1,0,0,1
4120,2011,m,m,Europe,1,0,0,1
4121,2011,m,m,NorthAmerica,1,1,4,1
4121,2011,m,m,Africa,1,1,2,1
4121,2011,m,m,NorthAmerica,1,0,0,1
4121,2011,m,m,NorthAmerica,1,0,0,1
4121,2011,m,f,UnitedKingdom,1,0,0,1
4121,2011,m,m,NorthAmerica,1,0,0,1
4121,2011,m,m,NorthAmerica,1,0,0,1
4121,2011,m,f,NorthAmerica,1,0,0,1
4121,2011,m,m,NorthAmerica,1,0,0,1
4122,2011,m,m,NorthAmerica,1,1,4,1
4122,2011,m,f,NorthAmerica,1,1,2,1
4122,2011,m,m,Oceania,0,0,0,1
4122,2011,m,f,Oceania,0,0,0,1
4122,2011,m,f,Oceania,1,0,0,1
4122,2011,m,m,Europe,0,0,0,1
4122,2011,m,m,Europe,1,0,0,1
4122,2011,m,m,Europe,0,0,0,1
4122,2011,m,m,Europe,1,0,0,1
4122,2011,m,m,Europe,0,0,0,1
4122,2011,m,m,UnitedKingdom,0,0,0,1
4123,2011,f,f,Oceania,1,1,1,1
4123,2011,f,m,NorthAmerica,1,1,1,1
4123,2011,f,m,Oceania,1,1,3,1
4123,2011,f,m,Europe,1,0,0,1
4123,2011,f,m,Asia,1,0,0,1
4123,2011,f,f,NorthAmerica,1,0,0,1
4123,2011,f,m,NorthAmerica,1,0,0,1
4123,2011,f,m,0,1,0,0,1
4124,2011,m,0,0,0,0,0,1
4125,2011,f,f,NorthAmerica,1,1,1,1
4125,2011,f,f,NorthAmerica,1,1,4,1
4125,2011,f,m,Oceania,1,0,0,1
4125,2011,f,m,NorthAmerica,1,0,0,1
4125,2011,f,m,NorthAmerica,1,0,0,1
4125,2011,f,f,NorthAmerica,1,0,0,1
4125,2011,f,m,NorthAmerica,1,0,0,1
4125,2011,f,f,NorthAmerica,1,0,0,1
4125,2011,f,m,NorthAmerica,1,0,0,1
4125,2011,f,f,NorthAmerica,1,0,0,1
4125,2011,f,f,NorthAmerica,1,0,0,1
4126,2011,f,m,Europe,1,1,1,1
4126,2011,f,m,Oceania,1,1,4,1
4126,2011,f,m,UnitedKingdom,1,1,0,1
4126,2011,f,m,UnitedKingdom,1,0,0,1
4126,2011,f,m,NorthAmerica,1,0,0,1
4126,2011,f,m,Europe,0,0,0,1
4127,2011,m,f,Europe,1,1,4,1
4127,2011,m,m,Europe,1,1,2,1
4127,2011,m,m,Europe,0,0,0,1
4127,2011,m,f,NorthAmerica,1,0,0,1
4127,2011,m,m,LatinAmerica,1,0,0,1
4127,2011,m,m,Europe,1,0,0,1
4127,2011,m,f,NorthAmerica,1,0,0,1
4127,2011,m,m,NorthAmerica,1,0,0,1
4128,2011,0,0,0,0,0,0,1
4129,2011,0,0,0,0,0,0,1
4130,2011,m,f,NorthAmerica,1,1,4,1
4130,2011,m,f,NorthAmerica,1,1,2,1
4130,2011,m,m,Europe,1,0,0,1
4130,2011,m,m,NorthAmerica,1,0,0,1
4130,2011,m,m,NorthAmerica,1,0,0,1
4131,2011,f,0,0,0,0,0,1
4132,2011,m,0,0,0,0,0,1
4133,2011,0,0,0,0,0,0,1
4134,2011,m,m,LatinAmerica,1,1,1,1
4134,2011,m,f,UnitedKingdom,1,1,2,1
4134,2011,m,m,Europe,1,1,2,1
4134,2011,m,m,Oceania,1,0,0,1
4134,2011,m,m,Europe,1,0,0,1
4134,2011,m,m,Europe,0,0,0,1
4134,2011,m,m,UnitedKingdom,1,0,0,1
4135,2011,m,m,Oceania,1,1,1,1
4135,2011,m,f,Europe,1,1,4,1
4135,2011,m,f,LatinAmerica,1,1,4,1
4136,2011,0,0,0,0,0,0,1
4137,2011,m,0,0,0,0,0,1
4138,2011,m,m,Europe,1,1,4,1
4138,2011,m,m,UnitedKingdom,1,1,4,1
4138,2011,m,m,NorthAmerica,1,0,0,1
4138,2011,m,f,Europe,0,0,0,1
4138,2011,m,f,Europe,1,0,0,1
4138,2011,m,m,Europe,1,0,0,1
4138,2011,m,m,Europe,1,0,0,1
4138,2011,m,f,Europe,1,0,0,1
4139,2011,m,0,0,0,0,0,1
4140,2011,0,0,0,0,0,0,1
4141,2011,m,m,NorthAmerica,1,1,1,0
4141,2011,m,m,NorthAmerica,1,0,0,0
4141,2011,m,m,NorthAmerica,1,0,0,0
4142,2011,m,f,NorthAmerica,1,1,3,1
4142,2011,m,f,NorthAmerica,1,1,2,1
4142,2011,m,m,Oceania,1,0,0,1
4142,2011,m,m,LatinAmerica,1,0,0,1
4142,2011,m,m,UnitedKingdom,1,0,0,1
4142,2011,m,f,UnitedKingdom,1,0,0,1
4142,2011,m,m,NorthAmerica,1,0,0,1
4143,2011,m,m,Asia,1,1,2,1
4143,2011,m,m,Asia,1,1,2,1
4143,2011,m,m,Oceania,0,0,0,1
4143,2011,m,m,Europe,0,0,0,1
4143,2011,m,f,Asia,0,0,0,1
4143,2011,m,m,NorthAmerica,1,1,0,1
4143,2011,m,f,0,0,0,0,1
4143,2011,m,m,0,0,0,0,1
4144,2011,m,0,0,0,0,0,1
4145,2011,f,m,NorthAmerica,1,1,1,1
4145,2011,f,f,Europe,1,1,1,1
4145,2011,f,m,Africa,1,1,4,1
4145,2011,f,m,Africa,0,0,0,1
4145,2011,f,m,NorthAmerica,0,0,0,1
4146,2011,0,0,0,0,0,0,1
4147,2011,0,0,0,0,0,0,1
4148,2011,m,f,NorthAmerica,1,1,1,1
4148,2011,m,m,NorthAmerica,1,1,1,1
4148,2011,m,m,NorthAmerica,1,1,4,1
4148,2011,m,m,NorthAmerica,1,0,0,1
4148,2011,m,m,NorthAmerica,1,0,0,1
4148,2011,m,m,NorthAmerica,1,0,0,1
4148,2011,m,m,NorthAmerica,1,0,0,1
4148,2011,m,m,NorthAmerica,1,0,0,1
4149,2011,m,m,NorthAmerica,1,1,4,1
4149,2011,m,f,NorthAmerica,1,0,0,1
4149,2011,m,m,NorthAmerica,1,0,0,1
4149,2011,m,m,NorthAmerica,1,0,0,1
4149,2011,m,m,NorthAmerica,1,0,0,1
4149,2011,m,m,NorthAmerica,1,0,0,1
4149,2011,m,f,NorthAmerica,1,0,0,1
4149,2011,m,f,NorthAmerica,1,0,0,1
4150,2011,0,0,0,0,0,0,1
4151,2011,m,f,Africa,1,1,1,1
4151,2011,m,f,NorthAmerica,1,1,4,1
4151,2011,m,m,NorthAmerica,1,1,2,1
4151,2011,m,m,Europe,1,0,0,1
4151,2011,m,m,Europe,0,0,0,1
4151,2011,m,f,Europe,1,0,0,1
4151,2011,m,m,Europe,1,1,0,1
4151,2011,m,m,UnitedKingdom,0,0,0,1
4151,2011,m,m,UnitedKingdom,0,0,0,1
4152,2011,m,m,NorthAmerica,1,1,1,1
4152,2011,m,f,NorthAmerica,1,1,1,1
4152,2011,m,m,NorthAmerica,1,1,3,1
4152,2011,m,f,NorthAmerica,0,0,0,1
4152,2011,m,f,NorthAmerica,1,0,0,1
4152,2011,m,f,NorthAmerica,1,0,0,1
4152,2011,m,m,NorthAmerica,1,0,0,1
4153,2011,0,0,0,0,0,0,1
4154,2011,m,0,0,0,0,0,1
4155,2011,m,m,NorthAmerica,1,1,1,1
4155,2011,m,f,NorthAmerica,1,1,1,1
4155,2011,m,m,Oceania,1,1,4,1
4155,2011,m,m,Oceania,1,1,3,1
4155,2011,m,m,UnitedKingdom,1,0,0,1
4156,2011,m,f,NorthAmerica,1,1,1,1
4156,2011,m,m,Oceania,1,1,4,1
4156,2011,m,m,Europe,1,1,4,1
4156,2011,m,m,Europe,1,0,0,1
4156,2011,m,m,Europe,1,0,0,1
4156,2011,m,m,Europe,0,0,0,1
4156,2011,m,m,NorthAmerica,1,0,0,1
4156,2011,m,m,NorthAmerica,1,0,0,1
4156,2011,m,m,NorthAmerica,0,0,0,1
4156,2011,m,f,NorthAmerica,1,0,0,1
4156,2011,m,m,NorthAmerica,1,0,0,1
4157,2011,m,m,NorthAmerica,1,1,1,1
4157,2011,m,m,NorthAmerica,1,1,4,1
4157,2011,m,m,NorthAmerica,1,1,2,1
4157,2011,m,m,Oceania,0,0,0,1
4157,2011,m,f,Africa,1,0,0,1
4157,2011,m,m,NorthAmerica,1,0,0,1
4157,2011,m,m,NorthAmerica,1,0,0,1
4157,2011,m,f,NorthAmerica,1,0,0,1
4157,2011,m,m,NorthAmerica,1,0,0,1
4157,2011,m,m,NorthAmerica,0,0,0,1
4158,2011,m,0,0,0,0,0,1
4159,2011,m,m,Oceania,1,1,2,0
4159,2011,m,f,NorthAmerica,1,1,2,0
4159,2011,m,m,NorthAmerica,1,0,0,0
4159,2011,m,m,NorthAmerica,1,1,0,0
4160,2011,m,0,0,0,0,0,1
4161,2011,m,m,UnitedKingdom,1,1,3,1
4161,2011,m,m,LatinAmerica,1,1,2,1
4161,2011,m,f,Europe,1,1,2,1
4161,2011,m,m,NorthAmerica,0,0,0,1
4161,2011,m,m,NorthAmerica,1,0,0,1
4162,2011,m,0,0,0,0,0,1
4163,2011,m,0,0,0,0,0,1
4164,2011,f,0,0,0,0,0,1
4165,2011,0,0,0,0,0,0,1
4166,2011,m,m,NorthAmerica,1,1,1,1
4166,2011,m,m,Europe,1,1,2,1
4166,2011,m,m,NorthAmerica,1,1,2,1
4166,2011,m,f,NorthAmerica,1,0,0,1
4166,2011,m,m,NorthAmerica,1,0,0,1
4167,2011,m,0,0,0,0,0,1
4168,2011,f,m,LatinAmerica,1,1,1,0
4168,2011,f,m,UnitedKingdom,1,1,1,0
4168,2011,f,m,NorthAmerica,1,1,2,0
4168,2011,f,m,LatinAmerica,0,0,0,0
4168,2011,f,m,Europe,0,0,0,0
4168,2011,f,m,NorthAmerica,1,0,0,0
4169,2011,m,m,NorthAmerica,1,1,1,0
4169,2011,m,m,NorthAmerica,1,1,2,0
4169,2011,m,m,Europe,1,1,2,0
4169,2011,m,m,Oceania,0,0,0,0
4169,2011,m,m,NorthAmerica,1,0,0,0
4169,2011,m,f,NorthAmerica,1,0,0,0
4169,2011,m,f,NorthAmerica,0,0,0,0
4169,2011,m,m,NorthAmerica,1,0,0,0
4169,2011,m,m,NorthAmerica,1,0,0,0
4169,2011,m,m,NorthAmerica,1,0,0,0
4169,2011,m,m,NorthAmerica,1,0,0,0
4169,2011,m,m,NorthAmerica,0,0,0,0
4170,2011,m,f,Europe,1,1,2,0
4170,2011,m,m,NorthAmerica,1,1,2,0
4170,2011,m,m,NorthAmerica,1,0,0,0
4170,2011,m,m,NorthAmerica,1,0,0,0
4170,2011,m,f,NorthAmerica,1,0,0,0
4170,2011,m,m,NorthAmerica,1,0,0,0
4170,2011,m,m,NorthAmerica,1,0,0,0
4171,2011,m,m,NorthAmerica,1,1,1,1
4171,2011,m,m,UnitedKingdom,1,1,4,1
4171,2011,m,m,UnitedKingdom,1,1,2,1
4171,2011,m,f,NorthAmerica,1,0,0,1
4171,2011,m,m,Europe,1,0,0,1
4171,2011,m,m,UnitedKingdom,1,0,0,1
4171,2011,m,m,UnitedKingdom,1,0,0,1
4171,2011,m,f,UnitedKingdom,1,0,0,1
4171,2011,m,f,NorthAmerica,0,0,0,1
4172,2011,0,0,0,0,0,0,1
4173,2011,f,0,0,0,0,0,1
4174,2011,m,m,Europe,1,1,1,1
4174,2011,m,m,Europe,1,1,4,1
4174,2011,m,m,Europe,1,1,2,1
4174,2011,m,m,Europe,1,0,0,1
4174,2011,m,m,NorthAmerica,0,0,0,1
4174,2011,m,m,Europe,1,0,0,1
4174,2011,m,f,Europe,0,0,0,1
4174,2011,m,m,Europe,1,0,0,1
4174,2011,m,f,Europe,0,0,0,1
4174,2011,m,m,Europe,0,0,0,1
4174,2011,m,f,Europe,0,0,0,1
4174,2011,m,f,NorthAmerica,1,0,0,1
4174,2011,m,m,NorthAmerica,0,0,0,1
4174,2011,m,f,NorthAmerica,1,0,0,1
4174,2011,m,f,NorthAmerica,0,0,0,1
4174,2011,m,m,NorthAmerica,1,0,0,1
4175,2011,m,m,Europe,1,1,1,0
4175,2011,m,m,Europe,1,1,1,0
4175,2011,m,m,UnitedKingdom,1,0,0,0
4175,2011,m,m,UnitedKingdom,1,0,0,0
4175,2011,m,m,NorthAmerica,1,0,0,0
4175,2011,m,m,NorthAmerica,1,0,0,0
4175,2011,m,m,NorthAmerica,1,1,0,0
4176,2011,m,m,NorthAmerica,1,1,1,0
4176,2011,m,m,NorthAmerica,1,1,1,0
4176,2011,m,f,NorthAmerica,1,1,2,0
4176,2011,m,m,NorthAmerica,1,0,0,0
4176,2011,m,m,NorthAmerica,1,0,0,0
4177,2011,m,f,Europe,1,1,4,1
4177,2011,m,f,NorthAmerica,1,1,2,1
4177,2011,m,m,NorthAmerica,1,0,0,1
4177,2011,m,f,NorthAmerica,1,0,0,1
4177,2011,m,m,NorthAmerica,1,0,0,1
4177,2011,m,m,NorthAmerica,1,0,0,1
4177,2011,m,m,NorthAmerica,1,0,0,1
4178,2011,0,0,0,0,0,0,1
4179,2011,m,m,NorthAmerica,1,1,1,1
4179,2011,m,m,NorthAmerica,1,1,4,1
4179,2011,m,m,NorthAmerica,1,1,4,1
4179,2011,m,m,NorthAmerica,1,0,0,1
4179,2011,m,m,NorthAmerica,1,0,0,1
4179,2011,m,m,NorthAmerica,1,0,0,1
4179,2011,m,f,NorthAmerica,1,0,0,1
4179,2011,m,m,NorthAmerica,1,0,0,1
4180,2011,m,0,0,0,0,0,1
4181,2011,m,0,0,0,0,0,1
4182,2011,m,m,Oceania,1,1,1,1
4182,2011,m,m,NorthAmerica,1,1,1,1
4182,2011,m,f,NorthAmerica,1,1,4,1
4182,2011,m,f,NorthAmerica,0,0,0,1
4182,2011,m,m,UnitedKingdom,1,0,0,1
4183,2011,m,m,Asia,1,1,4,1
4183,2011,m,f,UnitedKingdom,1,1,4,1
4183,2011,m,f,NorthAmerica,1,1,2,1
4183,2011,m,f,Oceania,0,0,0,1
4183,2011,m,m,NorthAmerica,0,0,0,1
4183,2011,m,m,Europe,1,0,0,1
4183,2011,m,f,Oceania,0,0,0,1
4183,2011,m,f,NorthAmerica,1,0,0,1
4184,2011,m,f,NorthAmerica,1,1,3,1
4184,2011,m,m,NorthAmerica,1,1,2,1
4184,2011,m,m,NorthAmerica,1,0,0,1
4184,2011,m,m,Europe,1,0,0,1
4184,2011,m,m,Europe,1,0,0,1
4184,2011,m,m,LatinAmerica,1,0,0,1
4184,2011,m,f,LatinAmerica,1,0,0,1
4184,2011,m,f,UnitedKingdom,1,0,0,1
4184,2011,m,m,NorthAmerica,1,0,0,1
4184,2011,m,m,NorthAmerica,1,0,0,1
4184,2011,m,m,NorthAmerica,1,0,0,1
4185,2011,m,f,NorthAmerica,1,1,1,1
4185,2011,m,m,Europe,1,1,4,1
4185,2011,m,m,Europe,1,1,3,1
4185,2011,m,m,NorthAmerica,1,0,0,1
4185,2011,m,m,Asia,1,0,0,1
4185,2011,m,m,Asia,1,0,0,1
4185,2011,m,m,Europe,1,0,0,1
4185,2011,m,m,NorthAmerica,1,0,0,1
4185,2011,m,m,NorthAmerica,1,0,0,1
4185,2011,m,m,NorthAmerica,1,0,0,1
4186,2011,m,m,NorthAmerica,1,1,1,1
4186,2011,m,m,UnitedKingdom,1,1,3,1
4186,2011,m,m,NorthAmerica,1,0,0,1
4186,2011,m,m,Europe,1,0,0,1
4186,2011,m,m,Asia,1,0,0,1
4186,2011,m,m,Europe,1,0,0,1
4186,2011,m,m,Europe,1,0,0,1
4186,2011,m,m,Oceania,1,0,0,1
4186,2011,m,m,Europe,1,0,0,1
4186,2011,m,m,UnitedKingdom,1,0,0,1
4186,2011,m,m,UnitedKingdom,0,0,0,1
4186,2011,m,f,UnitedKingdom,1,0,0,1
4186,2011,m,m,UnitedKingdom,1,0,0,1
4186,2011,m,m,NorthAmerica,1,1,0,1
4186,2011,m,f,NorthAmerica,1,0,0,1
4187,2011,f,0,0,0,0,0,1
4188,2011,0,0,0,0,0,0,1
4189,2011,m,m,Europe,1,1,2,1
4189,2011,m,m,UnitedKingdom,1,1,2,1
4189,2011,m,m,NorthAmerica,1,1,2,1
4189,2011,m,m,Europe,0,0,0,1
4189,2011,m,m,Europe,0,0,0,1
4189,2011,m,f,LatinAmerica,0,0,0,1
4189,2011,m,m,Europe,0,0,0,1
4189,2011,m,m,Europe,0,0,0,1
4189,2011,m,m,Europe,0,0,0,1
4189,2011,m,m,Europe,0,0,0,1
4189,2011,m,m,Europe,1,0,0,1
4189,2011,m,f,Europe,0,0,0,1
4189,2011,m,m,Europe,0,0,0,1
4189,2011,m,m,UnitedKingdom,0,0,0,1
4189,2011,m,m,NorthAmerica,0,0,0,1
4189,2011,m,m,NorthAmerica,0,0,0,1
4190,2011,m,m,UnitedKingdom,1,1,1,0
4190,2011,m,f,Europe,1,1,2,0
4190,2011,m,m,NorthAmerica,1,1,2,0
4190,2011,m,m,Oceania,1,0,0,0
4190,2011,m,m,Europe,1,0,0,0
4190,2011,m,m,UnitedKingdom,1,0,0,0
4191,2011,m,0,0,0,0,0,1
4192,2011,0,0,0,0,0,0,1
4193,2011,f,m,NorthAmerica,1,1,3,1
4193,2011,f,m,NorthAmerica,1,1,2,1
4193,2011,f,f,Europe,1,0,0,1
4193,2011,f,f,LatinAmerica,1,0,0,1
4193,2011,f,f,UnitedKingdom,1,0,0,1
4193,2011,f,m,NorthAmerica,1,0,0,1
4194,2011,0,0,0,0,0,0,1
4195,2011,f,m,Europe,1,1,1,1
4195,2011,f,m,Europe,1,1,3,1
4195,2011,f,m,Europe,1,0,0,1
4195,2011,f,m,Europe,1,0,0,1
4195,2011,f,m,Europe,1,0,0,1
4195,2011,f,m,UnitedKingdom,1,0,0,1
4195,2011,f,m,NorthAmerica,0,0,0,1
4195,2011,f,m,NorthAmerica,1,0,0,1
4195,2011,f,m,NorthAmerica,1,0,0,1
4196,2011,f,m,NorthAmerica,1,1,3,1
4196,2011,f,m,NorthAmerica,1,0,0,1
4196,2011,f,m,LatinAmerica,1,0,0,1
4196,2011,f,f,UnitedKingdom,1,0,0,1
4196,2011,f,f,LatinAmerica,0,0,0,1
4197,2011,m,m,Europe,1,1,1,1
4197,2011,m,m,NorthAmerica,1,1,4,1
4197,2011,m,f,Europe,1,1,2,1
4197,2011,m,m,Europe,1,0,0,1
4197,2011,m,f,Europe,1,0,0,1
4197,2011,m,m,Europe,0,0,0,1
4197,2011,m,m,Europe,1,0,0,1
4197,2011,m,f,NorthAmerica,1,0,0,1
4197,2011,m,f,NorthAmerica,1,0,0,1
4197,2011,m,m,NorthAmerica,1,0,0,1
4197,2011,m,m,NorthAmerica,0,0,0,1
4198,2011,m,m,NorthAmerica,1,1,1,0
4198,2011,m,m,Europe,1,1,2,0
4198,2011,m,m,NorthAmerica,0,0,0,0
4198,2011,m,m,NorthAmerica,0,0,0,0
4199,2011,0,0,0,0,0,0,1
4200,2011,m,m,Europe,1,1,4,1
4200,2011,m,f,Asia,1,1,2,1
4200,2011,m,m,Oceania,1,0,0,1
4200,2011,m,m,Oceania,1,0,0,1
4200,2011,m,m,Oceania,1,0,0,1
4200,2011,m,m,Asia,1,0,0,1
4200,2011,m,m,Europe,1,0,0,1
4200,2011,m,m,UnitedKingdom,1,0,0,1
4200,2011,m,m,NorthAmerica,1,0,0,1
4200,2011,m,m,NorthAmerica,1,0,0,1
4201,2011,m,m,UnitedKingdom,1,1,1,0
4201,2011,m,m,NorthAmerica,1,1,2,0
4201,2011,m,m,NorthAmerica,1,1,2,0
4201,2011,m,m,Europe,0,0,0,0
4201,2011,m,m,Europe,0,0,0,0
4201,2011,m,m,NorthAmerica,1,0,0,0
4201,2011,m,f,NorthAmerica,1,0,0,0
4201,2011,m,m,UnitedKingdom,0,0,0,0
4202,2011,m,0,0,0,0,0,1
4203,2011,f,0,0,0,0,0,1
4204,2011,f,0,0,0,0,0,1
4205,2011,m,0,0,0,0,0,1
4206,2011,m,m,Europe,1,1,1,0
4206,2011,m,m,Asia,1,1,1,0
4206,2011,m,f,Europe,1,1,2,0
4206,2011,m,f,Oceania,0,0,0,0
4206,2011,m,f,Asia,1,0,0,0
4207,2011,m,m,Europe,1,1,4,1
4207,2011,m,f,Europe,1,1,4,1
4207,2011,m,m,UnitedKingdom,1,1,4,1
4207,2011,m,m,Oceania,0,0,0,1
4207,2011,m,m,Europe,0,0,0,1
4208,2011,f,m,LatinAmerica,1,1,1,1
4208,2011,f,f,NorthAmerica,1,1,2,1
4208,2011,f,m,NorthAmerica,1,1,2,1
4208,2011,f,m,Oceania,1,0,0,1
4208,2011,f,f,Oceania,1,0,0,1
4208,2011,f,m,NorthAmerica,1,0,0,1
4208,2011,f,m,UnitedKingdom,1,0,0,1
4208,2011,f,f,NorthAmerica,1,0,0,1
4209,2011,f,m,NorthAmerica,1,1,4,1
4209,2011,f,f,NorthAmerica,1,1,2,1
4209,2011,f,m,Europe,1,0,0,1
4209,2011,f,m,0,1,0,0,1
4209,2011,f,m,0,0,0,0,1
4209,2011,f,f,0,0,0,0,1
4210,2011,m,m,Europe,1,1,1,0
4210,2011,m,m,0,1,1,1,0
4210,2011,m,m,NorthAmerica,1,1,1,0
4211,2011,m,0,0,0,0,0,1
4212,2011,m,m,Europe,1,1,1,0
4212,2011,m,m,Europe,1,0,0,0
4212,2011,m,m,Europe,1,0,0,0
4213,2011,0,0,0,0,0,0,1
4214,2011,0,0,0,0,0,0,1
4215,2011,f,m,Asia,1,1,1,1
4215,2011,f,m,NorthAmerica,1,1,3,1
4215,2011,f,m,NorthAmerica,0,0,0,1
4215,2011,f,m,Europe,1,0,0,1
4215,2011,f,m,Europe,1,0,0,1
4215,2011,f,f,NorthAmerica,1,0,0,1
4215,2011,f,f,NorthAmerica,1,0,0,1
4216,2011,m,f,Europe,1,1,1,1
4216,2011,m,m,Europe,1,1,2,1
4216,2011,m,m,NorthAmerica,1,1,2,1
4216,2011,m,f,NorthAmerica,1,0,0,1
4216,2011,m,m,NorthAmerica,0,0,0,1
4216,2011,m,m,NorthAmerica,0,0,0,1
4217,2011,f,f,NorthAmerica,1,1,1,1
4217,2011,f,f,NorthAmerica,1,1,4,1
4217,2011,f,m,Europe,1,1,3,1
4217,2011,f,f,Europe,0,0,0,1
4217,2011,f,f,NorthAmerica,1,0,0,1
4217,2011,f,f,NorthAmerica,1,0,0,1
4218,2011,0,0,0,0,0,0,1
4219,2011,f,0,0,0,0,0,1
4220,2011,m,m,UnitedKingdom,1,1,2,0
4220,2011,m,f,NorthAmerica,1,1,2,0
4220,2011,m,m,UnitedKingdom,1,0,0,0
4221,2011,0,0,0,0,0,0,1
4222,2011,0,0,0,0,0,0,1
4223,2011,f,0,0,0,0,0,1
4224,2011,0,0,0,0,0,0,1
4225,2011,m,m,Oceania,1,1,4,1
4225,2011,m,m,NorthAmerica,1,1,4,1
4225,2011,m,f,LatinAmerica,1,1,0,1
4225,2011,m,m,Oceania,1,1,0,1
4225,2011,m,f,UnitedKingdom,0,0,0,1
4225,2011,m,m,NorthAmerica,1,0,0,1
4226,2011,m,m,Europe,1,1,1,0
4226,2011,m,m,Europe,1,1,1,0
4226,2011,m,m,NorthAmerica,1,1,1,0
4226,2011,m,m,Oceania,1,0,0,0
4226,2011,m,m,NorthAmerica,1,0,0,0
4226,2011,m,m,Europe,1,0,0,0
4226,2011,m,m,Europe,0,0,0,0
4226,2011,m,f,Europe,0,0,0,0
4226,2011,m,m,NorthAmerica,1,0,0,0
4226,2011,m,m,NorthAmerica,0,0,0,0
4226,2011,m,m,NorthAmerica,0,0,0,0
4227,2011,0,0,0,0,0,0,1
4228,2011,0,0,0,0,0,0,1
4229,2011,m,m,NorthAmerica,1,1,4,1
4229,2011,m,m,Oceania,1,1,2,1
4229,2011,m,m,NorthAmerica,1,1,2,1
4229,2011,m,m,Oceania,1,0,0,1
4229,2011,m,f,Oceania,1,0,0,1
4229,2011,m,m,Oceania,0,0,0,1
4229,2011,m,m,NorthAmerica,1,0,0,1
4229,2011,m,m,Europe,1,0,0,1
4229,2011,m,f,Oceania,0,0,0,1
4229,2011,m,m,Europe,1,0,0,1
4229,2011,m,m,Europe,1,0,0,1
4229,2011,m,m,UnitedKingdom,1,0,0,1
4229,2011,m,m,UnitedKingdom,1,0,0,1
4229,2011,m,f,NorthAmerica,1,0,0,1
4229,2011,m,m,NorthAmerica,0,0,0,1
4230,2011,m,0,0,0,0,0,1
4231,2011,0,0,0,0,0,0,1
4232,2011,m,f,Oceania,1,1,1,1
4232,2011,m,m,UnitedKingdom,1,1,4,1
4232,2011,m,m,NorthAmerica,1,1,3,1
4232,2011,m,m,NorthAmerica,0,0,0,1
4232,2011,m,m,Europe,1,0,0,1
4232,2011,m,f,NorthAmerica,1,0,0,1
4233,2011,0,0,0,0,0,0,1
4234,2011,0,0,0,0,0,0,1
4235,2011,m,m,Oceania,1,1,3,1
4235,2011,m,m,NorthAmerica,1,1,2,1
4235,2011,m,f,Oceania,1,0,0,1
4235,2011,m,m,Europe,1,0,0,1
4235,2011,m,f,Europe,1,0,0,1
4235,2011,m,m,Europe,1,0,0,1
4235,2011,m,f,Oceania,1,0,0,1
4235,2011,m,m,NorthAmerica,1,0,0,1
4235,2011,m,f,NorthAmerica,1,0,0,1
4235,2011,m,m,NorthAmerica,1,0,0,1
4235,2011,m,m,NorthAmerica,1,0,0,1
4236,2011,0,0,0,0,0,0,1
4237,2011,m,0,0,0,0,0,1
4238,2011,m,m,NorthAmerica,1,1,4,1
4238,2011,m,m,NorthAmerica,1,1,2,1
4238,2011,m,m,Oceania,1,0,0,1
4238,2011,m,m,Europe,1,1,0,1
4238,2011,m,m,Europe,1,0,0,1
4238,2011,m,m,Oceania,1,0,0,1
4238,2011,m,m,UnitedKingdom,0,0,0,1
4238,2011,m,m,NorthAmerica,1,0,0,1
4239,2011,m,m,NorthAmerica,1,1,1,0
4239,2011,m,m,NorthAmerica,1,1,2,0
4239,2011,m,m,NorthAmerica,1,1,2,0
4239,2011,m,f,NorthAmerica,1,0,0,0
4239,2011,m,f,NorthAmerica,1,0,0,0
4239,2011,m,m,NorthAmerica,0,0,0,0
4240,2011,f,0,NorthAmerica,1,1,1,0
4240,2011,f,m,NorthAmerica,1,1,2,0
4240,2011,f,m,Oceania,1,1,0,0
4240,2011,f,m,NorthAmerica,1,0,0,0
