Author	Year	Region	Taxa	Year.Pred	Endemic	Model.Type	Disp.Mod	Threshold	N.Ext	Total.N	Percent	Weight	Logit	Pre.Ind.Rise	Temperature.Model.Scale
delBarrio	2006	Europe	plants	2020	N	SDM	SpSpecific	1	0	4	0	4	-2.197224577	1.15	Global
delBarrio	2006	Europe	plants	2020	N	SDM	SpSpecific	0.95	0	4	0	4	-2.197224577	1.15	Global
delBarrio	2006	Europe	plants	2020	N	SDM	SpSpecific	0.8	0	4	0	4	-2.197224577	1.15	Global
delBarrio	2006	Europe	plants	2050	N	SDM	SpSpecific	1	0	4	0	4	-2.197224577	1.95	Global
delBarrio	2006	Europe	plants	2050	N	SDM	SpSpecific	0.95	0	4	0	4	-2.197224577	1.95	Global
delBarrio	2006	Europe	plants	2050	N	SDM	SpSpecific	0.8	0	4	0	4	-2.197224577	1.95	Global
delBarrio	2006	Europe	plants	2080	N	SDM	SpSpecific	1	0	4	0	4	-2.197224577	3.2	Global
delBarrio	2006	Europe	plants	2080	N	SDM	SpSpecific	0.95	0	4	0	4	-2.197224577	3.2	Global
delBarrio	2006	Europe	plants	2080	N	SDM	SpSpecific	0.8	0	4	0	4	-2.197224577	3.2	Global
Thuiller	2006	Africa	mammals	2050	Y	SDM	None	1	3	277	0.010830325	277	-4.514515818	2.19	Global
Thuiller	2006	Africa	mammals	2050	Y	SDM	None	0.8	34	277	0.122743682	277	-1.966700919	2.19	Global
Thuiller	2006	Africa	mammals	2050	Y	SDM	None	1	2	277	0.007220217	277	-4.923623917	1.91	Global
Thuiller	2006	Africa	mammals	2050	Y	SDM	None	0.8	18	277	0.064981949	277	-2.666456304	1.91	Global
Thuiller	2006	Africa	mammals	2080	Y	SDM	None	1	10	277	0.036101083	277	-3.284663565	3.57	Global
Thuiller	2006	Africa	mammals	2080	Y	SDM	None	0.8	114	277	0.411552347	277	-0.357551752	3.57	Global
Thuiller	2006	Africa	mammals	2080	Y	SDM	None	1	6	277	0.02166065	277	-3.810359352	2.68	Global
Thuiller	2006	Africa	mammals	2080	Y	SDM	None	0.8	55	277	0.198555957	277	-1.395344197	2.68	Global
Thuiller	2006	Africa	mammals	2050	Y	SDM	Universal	1	0	277	0	277	-6.318968114	2.19	Global
Thuiller	2006	Africa	mammals	2050	Y	SDM	Universal	0.8	18	277	0.064981949	277	-2.666456304	2.19	Global
Thuiller	2006	Africa	mammals	2050	Y	SDM	Universal	1	0	277	0	277	-6.318968114	1.91	Global
Thuiller	2006	Africa	mammals	2050	Y	SDM	Universal	0.8	8	277	0.028880866	277	-3.515269838	1.91	Global
Thuiller	2006	Africa	mammals	2080	Y	SDM	Universal	1	0	277	0	277	-6.318968114	3.57	Global
Thuiller	2006	Africa	mammals	2080	Y	SDM	Universal	0.8	80	277	0.288808664	277	-0.901177094	3.57	Global
Thuiller	2006	Africa	mammals	2080	Y	SDM	Universal	1	0	277	0	277	-6.318968114	2.68	Global
Thuiller	2006	Africa	mammals	2080	Y	SDM	Universal	0.8	32	277	0.115523466	277	-2.035522308	2.68	Global
Lawler	2006	Whemisphere	mammals	2075	Y	SDM	Universal	1	3	100	0.03	100	-3.47609869	2	Global
Lawler	2006	Whemisphere	mammals	2075	Y	SDM	Universal	0.95	7	100	0.07	100	-2.586689344	2	Global
Lawler	2006	Whemisphere	mammals	2075	Y	SDM	Universal	0.8	14	100	0.14	100	-1.815289967	2	Global
Lawler	2006	Whemisphere	mammals	2075	Y	SDM	None	1	7	100	0.07	100	-2.586689344	2	Global
Lawler	2006	Whemisphere	mammals	2075	Y	SDM	None	0.95	14	100	0.14	100	-1.815289967	2	Global
Lawler	2006	Whemisphere	mammals	2075	Y	SDM	None	0.8	28	100	0.28	100	-0.944461609	2	Global
Preston	2006	NAmerica	fish	2100	N	Mechanistic	Universal	1	0	8	0	8	-2.833213344	3.9	US
Preston	2006	NAmerica	fish	2100	N	Mechanistic	Universal	0.95	0	8	0	8	-2.833213344	3.9	US
Preston	2006	NAmerica	fish	2100	N	Mechanistic	Universal	0.8	0	8	0	8	-2.833213344	3.9	US
Schwartz	2006	NAmerica	birds	2100	N	SDM	None	1	1	116	0.00862069	116	-4.744932128	2.7	Global
Schwartz	2006	NAmerica	birds	2100	N	SDM	None	0.95	1	116	0.00862069	116	-4.744932128	2.7	Global
Schwartz	2006	NAmerica	birds	2100	N	SDM	None	0.8	4	116	0.034482759	116	-3.33220451	2.7	Global
Schwartz	2006	NAmerica	plants	2100	N	SDM	None	1	0	142	0	142	-5.65248918	2.7	Global
Schwartz	2006	NAmerica	plants	2100	N	SDM	None	0.95	0	142	0	142	-5.65248918	2.7	Global
Schwartz	2006	NAmerica	plants	2100	N	SDM	None	0.8	5	142	0.035211268	142	-3.310543013	2.7	Global
Levinsky	2007	Europe	mammals	2085	Y	SDM	Universal	1	1	40	0.025	40	-3.663561646	2.36	Global
Levinsky	2007	Europe	mammals	2085	Y	SDM	Universal	1	1	40	0.025	40	-3.663561646	3.57	Global
Levinsky	2007	Europe	mammals	2085	Y	SDM	None	1	2	40	0.05	40	-2.944438979	2.36	Global
Levinsky	2007	Europe	mammals	2085	Y	SDM	None	1	5	40	0.125	40	-1.945910149	3.57	Global
Beaumont	2007	AustraliaNewZealand	Inverts	2030	Y	SDM	Universal	1	0	9	0	9	-2.944438979	0.8	Global
Beaumont	2007	AustraliaNewZealand	Inverts	2030	Y	SDM	Universal	0.95	1	9	0.111111111	9	-2.079441542	0.8	Global
Beaumont	2007	AustraliaNewZealand	Inverts	2030	Y	SDM	Universal	0.8	3	9	0.333333333	9	-0.693147181	0.8	Global
Jetz	2007	World	birds	2050	Y	SDM	None	1	48	8750	0.005485714	8750	-5.200107152	1.9	Global
Jetz	2007	World	birds	2100	Y	SDM	None	1	51	8750	0.005828571	8750	-5.139137723	2.2	Global
Jetz	2007	World	birds	2050	Y	SDM	None	1	48	8750	0.005485714	8750	-5.200107152	2.2	Global
Jetz	2007	World	birds	2100	Y	SDM	None	1	61	8750	0.006971429	8750	-4.958939273	3.3	Global
Jetz	2007	World	birds	2050	Y	SDM	None	1	52	8750	0.005942857	8750	-5.119604675	2.4	Global
Jetz	2007	World	birds	2100	Y	SDM	None	1	73	8750	0.008342857	8750	-4.777971685	3.7	Global
Jetz	2007	World	birds	2050	Y	SDM	None	1	51	8750	0.005828571	8750	-5.139137723	2.1	Global
Jetz	2007	World	birds	2100	Y	SDM	None	1	80	8750	0.009142857	8750	-4.685597435	3.5	Global
Carroll	2007	NAmerica	mammals	2055	N	Mechanistic	SpSpecific	1	0	2	0	2	-1.609437912	1.7	Global
Carroll	2007	NAmerica	mammals	2055	N	Mechanistic	SpSpecific	0.95	0	2	0	2	-1.609437912	1.7	Global
Carroll	2007	NAmerica	mammals	2055	N	Mechanistic	SpSpecific	0.8	0	2	0	2	-1.609437912	1.7	Global
Peterson	2007	Africa	mammals	2050	Y	SDM	None	1	1	17	0.058823529	17	-2.772588722	2.05	Global
Peterson	2007	Africa	mammals	2050	Y	SDM	None	0.95	1	17	0.058823529	17	-2.772588722	2.05	Global
Peterson	2007	Africa	mammals	2050	Y	SDM	None	0.8	5	17	0.294117647	17	-0.875468737	2.05	Global
Normand 	2007	Europe	plants	2100	N	SDM	None	1	0	84	0	84	-5.129898715	2.8	Global
Normand 	2007	Europe	plants	2100	N	SDM	None	0.8	0	84	0	84	-5.129898715	2.8	Global
Normand 	2007	Europe	plants	2100	N	SDM	Universal	1	0	84	0	84	-5.129898715	2.8	Global
Normand 	2007	Europe	plants	2100	N	SDM	Universal	0.8	0	84	0	84	-5.129898715	2.8	Global
Normand 	2007	Europe	plants	2100	N	SDM	None	1	0	84	0	84	-5.129898715	4.2	Global
Normand 	2007	Europe	plants	2100	N	SDM	None	0.8	1	84	0.011904762	84	-4.418840608	4.2	Global
Normand 	2007	Europe	plants	2100	N	SDM	Universal	1	0	84	0	84	-5.129898715	4.2	Global
Normand 	2007	Europe	plants	2100	N	SDM	Universal	0.8	0	84	0	84	-5.129898715	4.2	Global
Gomez	2007	NAmerica	plants	2050	Y	SDM	Universal	1	0	34	0	34	-4.234106505	2.35	Global
Gomez	2007	NAmerica	plants	2050	Y	SDM	Universal	0.95	0	34	0	34	-4.234106505	2.35	Global
Gomez	2007	NAmerica	plants	2050	Y	SDM	Universal	0.8	0	34	0	34	-4.234106505	2.35	Global
Gomez	2007	NAmerica	plants	2050	Y	SDM	Universal	1	0	34	0	34	-4.234106505	1.8	Global
Gomez	2007	NAmerica	plants	2050	Y	SDM	Universal	0.95	0	34	0	34	-4.234106505	1.8	Global
Gomez	2007	NAmerica	plants	2050	Y	SDM	Universal	0.8	0	34	0	34	-4.234106505	1.8	Global
Colwell	2008	SAmerica	plants	2100	N	SDM	Universal	1	18	555	0.032432432	555	-3.395626337	3.42	Global
Colwell	2008	SAmerica	plants	2100	N	SDM	None	1	393	555	0.708108108	555	0.886213277	3.42	Global
Colwell	2008	SAmerica	plants	2100	N	SDM	Universal	1	1	82	0.012195122	82	-4.394449155	3.42	Global
Colwell	2008	SAmerica	plants	2100	N	SDM	None	1	56	82	0.682926829	82	0.767255153	3.42	Global
Colwell	2008	SAmerica	Inverts	2100	N	SDM	Universal	1	0	739	0	739	-7.299121463	3.42	Global
Colwell	2008	SAmerica	Inverts	2100	N	SDM	None	1	115	739	0.155615697	739	-1.69121824	3.42	Global
Colwell	2008	SAmerica	Inverts	2100	N	SDM	Universal	1	0	495	0	495	-6.898714534	3.42	Global
Colwell	2008	SAmerica	Inverts	2100	N	SDM	None	1	397	495	0.802020202	495	1.398968802	3.42	Global
Sekercioglu	2008	World	birds	2095	Y	SDM	Universal	0.8	133	8459	0.015722899	8459	-4.1367893	1.7	Global
Sekercioglu	2008	World	birds	2095	Y	SDM	Universal	0.8	243	8459	0.0287268	8459	-3.520777308	2.4	Global
Sekercioglu	2008	World	birds	2095	Y	SDM	Universal	0.8	456	8459	0.053907081	8459	-2.865078941	3.4	Global
Sekercioglu	2008	World	birds	2095	Y	SDM	Universal	0.8	881	8459	0.104149427	8459	-2.151946966	4.6	Global
Sekercioglu	2008	World	birds	2095	Y	SDM	Universal	0.8	1400	8459	0.165504197	8459	-1.617831162	7	Global
Sekercioglu	2008	Whemisphere	birds	2095	Y	SDM	Universal	1	48	3349	0.014332637	3349	-4.230779721	1.7	Global
Sekercioglu	2008	Whemisphere	birds	2095	Y	SDM	Universal	1	94	3349	0.02806808	3349	-3.544652772	2.4	Global
Sekercioglu	2008	Whemisphere	birds	2095	Y	SDM	Universal	1	207	3349	0.061809495	3349	-2.719896026	3.4	Global
Sekercioglu	2008	Whemisphere	birds	2095	Y	SDM	Universal	1	388	3349	0.115855479	3349	-2.032276988	4.6	Global
Sekercioglu	2008	Whemisphere	birds	2095	Y	SDM	Universal	1	785	3349	0.234398328	3349	-1.1836401	7	Global
Sekercioglu	2008	Whemisphere	birds	2095	Y	SDM	Universal	0.8	805	3349	0.24037026	3349	-1.150650647	1.7	Global
Sekercioglu	2008	Whemisphere	birds	2095	Y	SDM	Universal	0.8	906	3349	0.270528516	3349	-0.991942765	2.4	Global
Sekercioglu	2008	Whemisphere	birds	2095	Y	SDM	Universal	0.8	1090	3349	0.32547029	3349	-0.728744541	3.4	Global
Sekercioglu	2008	Whemisphere	birds	2095	Y	SDM	Universal	0.8	1297	3349	0.387279785	3349	-0.458761022	4.6	Global
Sekercioglu	2008	Whemisphere	birds	2095	Y	SDM	Universal	0.8	1767	3349	0.527620185	3349	0.110593324	7	Global
Morin	2008	NAmerica	plants	2100	Y	Mechanistic	SpSpecific	0.95	0	16	0	16	-3.496507561	2.8	Global
Morin	2008	NAmerica	plants	2100	Y	Mechanistic	SpSpecific	0.95	0	16	0	16	-3.496507561	4.2	Global
Fitzpatrick	2008	AustraliaNewZealand	plants	2080	Y	SDM	Universal	1	5	100	0.05	100	-2.944438979	1.6	Global
Fitzpatrick	2008	AustraliaNewZealand	plants	2080	Y	SDM	SpSpecific	1	5	100	0.05	100	-2.944438979	1.6	Global
Fitzpatrick	2008	AustraliaNewZealand	plants	2080	Y	SDM	None	1	5	100	0.05	100	-2.944438979	1.6	Global
Fitzpatrick	2008	AustraliaNewZealand	plants	2080	Y	SDM	Universal	1	7	100	0.07	100	-2.586689344	2.2	Global
Fitzpatrick	2008	AustraliaNewZealand	plants	2080	Y	SDM	SpSpecific	1	7	100	0.07	100	-2.586689344	2.2	Global
Fitzpatrick	2008	AustraliaNewZealand	plants	2080	Y	SDM	None	1	8	100	0.08	100	-2.442347035	2.2	Global
Fitzpatrick	2008	AustraliaNewZealand	plants	2080	Y	SDM	Universal	1	17	100	0.17	100	-1.585627264	4.5	Global
Fitzpatrick	2008	AustraliaNewZealand	plants	2080	Y	SDM	SpSpecific	1	22	100	0.22	100	-1.265666373	4.5	Global
Fitzpatrick	2008	AustraliaNewZealand	plants	2080	Y	SDM	None	1	24	100	0.24	100	-1.15267951	4.5	Global
Raxworthy	2008	Africa	amphibians	2085	N	SDM	Universal	1	2	19	0.105263158	19	-2.140066163	2.3	Global
Raxworthy	2008	Africa	reptiles	2085	N	SDM	Universal	1	1	11	0.090909091	11	-2.302585093	2.3	Global
Settele	2008	Europe	Inverts	2050	N	SDM	Universal	0.95	1	294	0.003401361	294	-5.680172609	1.75	Global
Settele	2008	Europe	Inverts	2050	N	SDM	Universal	0.85	1	294	0.003401361	294	-5.680172609	1.75	Global
Settele	2008	Europe	Inverts	2050	N	SDM	Universal	0.95	2	294	0.006802721	294	-4.983606622	2.19	Global
Settele	2008	Europe	Inverts	2050	N	SDM	Universal	0.85	3	294	0.010204082	294	-4.574710979	2.19	Global
Settele	2008	Europe	Inverts	2050	N	SDM	Universal	0.95	3	294	0.010204082	294	-4.574710979	2.56	Global
Settele	2008	Europe	Inverts	2050	N	SDM	Universal	0.85	3	294	0.010204082	294	-4.574710979	2.56	Global
Settele	2008	Europe	Inverts	2050	N	SDM	None	0.95	1	294	0.003401361	294	-5.680172609	1.75	Global
Settele	2008	Europe	Inverts	2050	N	SDM	None	0.85	5	294	0.017006803	294	-4.056988776	1.75	Global
Settele	2008	Europe	Inverts	2050	N	SDM	None	0.95	2	294	0.006802721	294	-4.983606622	2.19	Global
Settele	2008	Europe	Inverts	2050	N	SDM	None	0.85	6	294	0.020408163	294	-3.871201011	2.19	Global
Settele	2008	Europe	Inverts	2050	N	SDM	None	0.95	3	294	0.010204082	294	-4.574710979	2.56	Global
Settele	2008	Europe	Inverts	2050	N	SDM	None	0.85	13	294	0.044217687	294	-3.073405312	2.56	Global
Settele	2008	Europe	Inverts	2080	N	SDM	Universal	0.95	4	294	0.013605442	294	-4.283586562	2.36	Global
Settele	2008	Europe	Inverts	2080	N	SDM	Universal	0.85	10	294	0.034013605	294	-3.346389145	2.36	Global
Settele	2008	Europe	Inverts	2080	N	SDM	Universal	0.95	10	294	0.034013605	294	-3.346389145	3.57	Global
Settele	2008	Europe	Inverts	2080	N	SDM	Universal	0.85	18	294	0.06122449	294	-2.730029108	3.57	Global
Settele	2008	Europe	Inverts	2080	N	SDM	Universal	0.95	14	294	0.047619048	294	-2.995732274	4.27	Global
Settele	2008	Europe	Inverts	2080	N	SDM	Universal	0.85	18	294	0.06122449	294	-2.730029108	4.27	Global
Settele	2008	Europe	Inverts	2080	N	SDM	None	0.95	8	294	0.027210884	294	-3.576550269	2.36	Global
Settele	2008	Europe	Inverts	2080	N	SDM	None	0.85	32	294	0.108843537	294	-2.102608601	2.36	Global
Settele	2008	Europe	Inverts	2080	N	SDM	None	0.95	26	294	0.088435374	294	-2.332890442	3.57	Global
Settele	2008	Europe	Inverts	2080	N	SDM	None	0.85	65	294	0.221088435	294	-1.259334734	3.57	Global
Settele	2008	Europe	Inverts	2080	N	SDM	None	0.95	59	294	0.200680272	294	-1.38204807	4.27	Global
Settele	2008	Europe	Inverts	2080	N	SDM	None	0.85	98	294	0.333333333	294	-0.693147181	4.27	Global
Trivedi	2008	Europe	plants	2080	N	SDM	Universal	1	7	20	0.35	20	-0.619039208	2.36	Global
Trivedi	2008	Europe	plants	2080	N	SDM	Universal	1	8	20	0.4	20	-0.405465108	3.6	Global
Pompe	2008	Europe	plants	2065	N	SDM	Universal	1	25	845	0.029585799	845	-3.490428515	4.1	Global
Iverson	2008	NAmerica	plants	2100	N	SDM	Universal	1	0	134	0	134	-5.59471138	1.4	Global
Iverson	2008	NAmerica	plants	2100	N	SDM	Universal	0.95	0	134	0	134	-5.59471138	1.4	Global
Iverson	2008	NAmerica	plants	2100	N	SDM	Universal	0.8	0	134	0	134	-5.59471138	1.4	Global
Iverson	2008	NAmerica	plants	2100	N	SDM	Universal	1	0	134	0	134	-5.59471138	5.2	Global
Iverson	2008	NAmerica	plants	2100	N	SDM	Universal	0.95	0	134	0	134	-5.59471138	5.2	Global
Iverson	2008	NAmerica	plants	2100	N	SDM	Universal	0.8	0	134	0	134	-5.59471138	5.2	Global
Huntley	2008	Europe	birds	2085	N	SDM	Universal	1	12	431	0.027842227	431	-3.55296427	3.4	Global
Huntley	2008	Europe	birds	2085	N	SDM	Universal	0.9	16	431	0.03712297	431	-3.255689798	3.4	Global
Huntley	2008	Europe	birds	2085	N	SDM	None	1	44	431	0.102088167	431	-2.174235059	3.4	Global
Huntley	2008	Europe	birds	2085	N	SDM	None	0.9	57	431	0.13225058	431	-1.88120453	3.4	Global
Huntley	2008	Europe	birds	2085	N	SDM	Universal	1	10	431	0.023201856	431	-3.740047741	2.6	Global
Huntley	2008	Europe	birds	2085	N	SDM	Universal	0.9	6	431	0.013921114	431	-4.2603297	2.6	Global
Huntley	2008	Europe	birds	2085	N	SDM	None	1	28	431	0.064965197	431	-2.666732052	2.6	Global
Huntley	2008	Europe	birds	2085	N	SDM	None	0.9	42	431	0.097447796	431	-2.225909725	2.6	Global
Ritchie	2008	AustraliaNewZealand	mammals	2030	N	SDM	None	1	0	4	0	4	-2.197224577	1	Australia
Ritchie	2008	AustraliaNewZealand	mammals	2030	N	SDM	None	0.95	0	4	0	4	-2.197224577	1	Australia
Ritchie	2008	AustraliaNewZealand	mammals	2030	N	SDM	None	0.8	0	4	0	4	-2.197224577	1	Australia
Ritchie	2008	AustraliaNewZealand	mammals	2030	N	SDM	None	1	0	4	0	4	-2.197224577	2.6	Australia
Ritchie	2008	AustraliaNewZealand	mammals	2030	N	SDM	None	0.95	0	4	0	4	-2.197224577	2.6	Australia
Ritchie	2008	AustraliaNewZealand	mammals	2030	N	SDM	None	0.8	1	4	0.25	4	-1.098612289	2.6	Australia
Ritchie	2008	AustraliaNewZealand	mammals	2070	N	SDM	None	1	1	4	0.25	4	-1.098612289	6.6	Australia
Ritchie	2008	AustraliaNewZealand	mammals	2070	N	SDM	None	0.95	2	4	0.5	4	0	6.6	Australia
Ritchie	2008	AustraliaNewZealand	mammals	2070	N	SDM	None	0.8	4	4	1	4	2.197224577	6.6	Australia
Luoto	2008	Europe	Inverts	2065	N	SDM	None	1	1	100	0.01	100	-4.59511985	3.1	Global
Luoto	2008	Europe	Inverts	2065	N	SDM	None	0.95	3	100	0.03	100	-3.47609869	3.1	Global
Luoto	2008	Europe	Inverts	2065	N	SDM	None	0.8	4	100	0.04	100	-3.17805383	3.1	Global
Luoto	2008	Europe	Inverts	2065	N	SDM	Universal	1	1	100	0.01	100	-4.59511985	3.1	Global
Luoto	2008	Europe	Inverts	2065	N	SDM	Universal	0.95	3	100	0.03	100	-3.47609869	3.1	Global
Luoto	2008	Europe	Inverts	2065	N	SDM	Universal	0.8	3	100	0.03	100	-3.47609869	3.1	Global
Luoto	2008	Europe	Inverts	2065	N	SDM	None	1	0	100	0	100	-5.303304908	2.4	Global
Luoto	2008	Europe	Inverts	2065	N	SDM	Universal	1	0	100	0	100	-5.303304908	2.4	Global
Jarvis	2008	World	plants	2055	Y	SDM	Universal	1	32	210	0.152380952	210	-1.716047647	2.35	Global
Jarvis	2008	World	plants	2055	Y	SDM	Intermediate	1	34	210	0.161904762	210	-1.64412347	2.35	Global
Jarvis	2008	World	plants	2055	Y	SDM	None	1	47	210	0.223809524	210	-1.243602599	2.35	Global
Loarie	2008	NAmerica	plants	2085	Y	SDM	Universal	0.8	26	591	0.043993232	591	-3.078729193	1.7	Global
Loarie	2008	NAmerica	plants	2085	Y	SDM	Universal	0.8	57	591	0.096446701	591	-2.237344571	2.3	Global
Loarie	2008	NAmerica	plants	2085	Y	SDM	Universal	0.8	125	591	0.211505922	591	-1.315871897	2.36	Global
Loarie	2008	NAmerica	plants	2085	Y	SDM	Universal	0.8	264	591	0.446700508	591	-0.214011068	4.27	Global
Loarie	2008	NAmerica	plants	2085	Y	SDM	None	0.8	45	591	0.076142132	591	-2.495956486	1.7	Global
Loarie	2008	NAmerica	plants	2085	Y	SDM	None	0.8	77	591	0.130287648	591	-1.898417844	2.3	Global
Loarie	2008	NAmerica	plants	2085	Y	SDM	None	0.8	237	591	0.401015228	591	-0.401236772	2.36	Global
Loarie	2008	NAmerica	plants	2085	Y	SDM	None	0.8	399	591	0.675126904	591	0.731466045	4.27	Global
Buckley	2008	NAmerica	reptiles	2100	Y	Mechanistic	Universal	1	0	2	0	2	-1.609437912	3.3	Global
Buckley	2008	NAmerica	reptiles	2100	Y	Mechanistic	Universal	0.95	0	2	0	2	-1.609437912	3.3	Global
Buckley	2008	NAmerica	reptiles	2100	Y	Mechanistic	Universal	0.8	0	2	0	2	-1.609437912	3.3	Global
Buckley	2008	NAmerica	reptiles	2100	Y	SDM	Universal	1	0	2	0	2	-1.609437912	3.3	Global
Buckley	2008	NAmerica	reptiles	2100	Y	SDM	Universal	0.95	0	2	0	2	-1.609437912	3.3	Global
Buckley	2008	NAmerica	reptiles	2100	Y	SDM	Universal	0.8	0	2	0	2	-1.609437912	3.3	Global
Garzon	2008	Europe	plants	2080	N	SDM	Universal	1	0	20	0	20	-3.713572067	3.11	Global
Garzon	2008	Europe	plants	2080	N	SDM	Universal	0.95	9	20	0.45	20	-0.200670695	3.11	Global
Garzon	2008	Europe	plants	2080	N	SDM	Universal	0.8	13	20	0.65	20	0.619039208	3.11	Global
Garzon	2008	Europe	plants	2080	N	SDM	None	1	1	20	0.05	20	-2.944438979	3.11	Global
Garzon	2008	Europe	plants	2080	N	SDM	None	0.95	11	20	0.55	20	0.200670695	3.11	Global
Garzon	2008	Europe	plants	2080	N	SDM	None	0.8	15	20	0.75	20	1.098612289	3.11	Global
Laidre	2008	Arctic	mammals	2100	Y	Expert	SpSpecific	0.8	3	11	0.272727273	11	-0.980829253	NA	NA
Schweiger	2008	Europe	butterflyplant	2080	N	SDM	Universal	1	0	2	0	2	-1.609437912	2.36	Global
Schweiger	2008	Europe	butterflyplant	2080	N	SDM	Universal	0.95	0	2	0	2	-1.609437912	2.36	Global
Schweiger	2008	Europe	butterflyplant	2080	N	SDM	Universal	0.8	0	2	0	2	-1.609437912	2.36	Global
Schweiger	2008	Europe	butterflyplant	2080	N	SDM	Universal	1	0	2	0	2	-1.609437912	3.57	Global
Schweiger	2008	Europe	butterflyplant	2080	N	SDM	Universal	0.95	0	2	0	2	-1.609437912	3.57	Global
Schweiger	2008	Europe	butterflyplant	2080	N	SDM	Universal	0.8	0	2	0	2	-1.609437912	3.57	Global
Schweiger	2008	Europe	butterflyplant	2080	N	SDM	Universal	1	0	2	0	2	-1.609437912	4.27	Global
Schweiger	2008	Europe	butterflyplant	2080	N	SDM	Universal	0.95	0	2	0	2	-1.609437912	4.27	Global
Schweiger	2008	Europe	butterflyplant	2080	N	SDM	Universal	0.8	0	2	0	2	-1.609437912	4.27	Global
Schweiger	2008	Europe	butterflyplant	2080	N	SDM	None	1	0	2	0	2	-1.609437912	2.36	Global
Schweiger	2008	Europe	butterflyplant	2080	N	SDM	None	0.95	0	2	0	2	-1.609437912	2.36	Global
Schweiger	2008	Europe	butterflyplant	2080	N	SDM	None	0.8	0	2	0	2	-1.609437912	2.36	Global
Schweiger	2008	Europe	butterflyplant	2080	N	SDM	None	1	0	2	0	2	-1.609437912	3.57	Global
Schweiger	2008	Europe	butterflyplant	2080	N	SDM	None	0.95	0	2	0	2	-1.609437912	3.57	Global
Schweiger	2008	Europe	butterflyplant	2080	N	SDM	None	0.8	1	2	0.5	2	0	3.57	Global
Schweiger	2008	Europe	butterflyplant	2080	N	SDM	None	1	0	2	0	2	-1.609437912	4.27	Global
Schweiger	2008	Europe	butterflyplant	2080	N	SDM	None	0.95	0	2	0	2	-1.609437912	4.27	Global
Schweiger	2008	Europe	butterflyplant	2080	N	SDM	None	0.8	2	2	1	2	1.609437912	4.27	Global
Virkkala	2008	Europe	birds	2035	N	SDM	Universal	1	0	27	0	27	-4.007333185	1.7	Global
Virkkala	2008	Europe	birds	2035	N	SDM	Universal	0.95	1	27	0.037037037	27	-3.258096538	1.7	Global
Virkkala	2008	Europe	birds	2035	N	SDM	Universal	0.8	5	27	0.185185185	27	-1.481604541	1.7	Global
Virkkala	2008	Europe	birds	2065	N	SDM	Universal	1	2	27	0.074074074	27	-2.525728644	2.88	Global
Virkkala	2008	Europe	birds	2065	N	SDM	Universal	0.95	13	27	0.481481481	27	-0.074107972	2.88	Global
Virkkala	2008	Europe	birds	2065	N	SDM	Universal	0.8	19	27	0.703703704	27	0.864997437	2.88	Global
Virkkala	2008	Europe	birds	2065	N	SDM	Universal	1	1	27	0.037037037	27	-3.258096538	2.05	Global
Virkkala	2008	Europe	birds	2065	N	SDM	Universal	0.95	5	27	0.185185185	27	-1.481604541	2.05	Global
Virkkala	2008	Europe	birds	2065	N	SDM	Universal	0.8	12	27	0.444444444	27	-0.223143551	2.05	Global
Engler	2009	Europe	plants	2100	N	SDM	None	1	0	287	0	287	-6.354370041	5.2	Global
Engler	2009	Europe	plants	2100	N	SDM	SpSpecific	1	70	287	0.243902439	287	-1.131402111	5.2	Global
Engler	2009	Europe	plants	2100	N	SDM	SpSpecific	1	57	287	0.198606272	287	-1.395028041	5.2	Global
Engler	2009	Europe	plants	2100	N	SDM	Universal	1	45	287	0.156794425	287	-1.682275236	5.2	Global
Engler	2009	Europe	plants	2100	N	SDM	None	0.9	255	287	0.888501742	287	2.075527642	5.2	Global
Engler	2009	Europe	plants	2100	N	SDM	SpSpecific	0.9	208	287	0.724738676	287	0.968090227	5.2	Global
Engler	2009	Europe	plants	2100	N	SDM	SpSpecific	0.9	203	287	0.707317073	287	0.88238918	5.2	Global
Engler	2009	Europe	plants	2100	N	SDM	Universal	0.9	192	287	0.668989547	287	0.70361848	5.2	Global
Engler	2009	Europe	plants	2100	N	SDM	None	1	109	287	0.379790941	287	-0.490435668	4.2	Global
Engler	2009	Europe	plants	2100	N	SDM	SpSpecific	1	39	287	0.135888502	287	-1.8498671	4.2	Global
Engler	2009	Europe	plants	2100	N	SDM	SpSpecific	1	25	287	0.087108014	287	-2.349468679	4.2	Global
Engler	2009	Europe	plants	2100	N	SDM	Universal	1	21	287	0.073170732	287	-2.538973871	4.2	Global
Engler	2009	Europe	plants	2100	N	SDM	None	0.9	245	287	0.853658537	287	1.763588592	4.2	Global
Engler	2009	Europe	plants	2100	N	SDM	SpSpecific	0.9	172	287	0.599303136	287	0.402562348	4.2	Global
Engler	2009	Europe	plants	2100	N	SDM	SpSpecific	0.9	167	287	0.581881533	287	0.33050207	4.2	Global
Engler	2009	Europe	plants	2100	N	SDM	Universal	0.9	156	287	0.543554007	287	0.174658684	4.2	Global
Engler	2009	Europe	plants	2100	N	SDM	None	1	41	287	0.142857143	287	-1.791759469	2.5	Global
Engler	2009	Europe	plants	2100	N	SDM	SpSpecific	1	3	287	0.010452962	287	-4.550361949	2.5	Global
Engler	2009	Europe	plants	2100	N	SDM	SpSpecific	1	1	287	0.003484321	287	-5.655991811	2.5	Global
